"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,366a,402,403,404,404L,409,409A,411,412US,441,442,445,452,C200WW,C300WW,C400NE,C400WW,MallStage,ODNorth,ODSE,ODSW,P100W
"2019-08-28T22:00:00.000-0700",2,2,0,0,1,0,0,2,2,3,2,2,2,1,3,0,3,2,0,3,3,5,20,1,10,10,4,2,1,2,5,4,8,4,1,0,2,4,2,10,5,4,1,4,4,11,2,0,0,2,1,0,1,2,3,5,0,1,2,1,3,0,5,0,1,1,1,1,1,0,0,0,0,1,2,2,0,0,0,0,7,0,0,0,1,0,0,2,5,2,2,2,2,1,0,42,29,30,19,4
"2019-08-28T23:00:00.000-0700",2,1,0,1,1,0,0,0,2,1,2,0,0,0,0,2,1,3,0,0,0,0,10,1,7,9,2,1,1,1,0,2,1,0,0,0,0,0,0,8,1,0,0,1,2,9,0,0,0,1,0,1,0,0,0,3,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,8,0,0,1,0,1,0,1,1,0,0,2,0,0,0,40,32,14,11,7
"2019-08-29T00:00:00.000-0700",2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,8,6,0,2,2,2,0,1,3,0,0,0,0,0,0,8,0,0,0,2,0,10,0,0,0,2,2,0,1,0,1,4,0,0,2,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,1,1,0,2,0,0,3,1,0,0,52,35,25,19,5
"2019-08-29T01:00:00.000-0700",0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,1,1,2,1,0,1,2,0,0,0,0,0,0,4,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,14,8,6,0
"2019-08-29T02:00:00.000-0700",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1
"2019-08-29T03:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1
"2019-08-29T04:00:00.000-0700",1,0,0,0,0,0,0,0,2,1,2,0,0,2,0,1,6,4,2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,4,1,1,0
"2019-08-29T05:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,3,5,7,4,4,5,3,10,0,4,6,1,0,0,0,4,0,2,4,0,0,2,1,1,3,6,2,1,2,5,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,0,1,4,2,3,3,1,0,0,0,0,2,5,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0,59,11,20,32,0
"2019-08-29T06:00:00.000-0700",1,1,0,0,0,1,0,2,2,3,12,0,1,3,1,12,21,21,4,6,6,15,23,1,14,17,7,0,0,7,16,15,26,14,0,1,16,4,1,16,27,18,8,8,8,21,0,0,2,0,0,0,0,2,0,1,0,0,2,0,3,2,22,4,2,1,2,4,4,6,4,3,3,6,8,2,5,6,0,0,7,0,0,3,0,0,0,6,30,0,0,3,0,0,0,96,47,66,64,9
"2019-08-29T07:00:00.000-0700",39,10,1,12,16,23,0,9,7,5,14,3,9,10,1,20,37,28,17,8,10,121,387,41,231,186,62,15,41,75,133,128,169,147,4,5,74,79,18,226,95,74,51,44,19,271,4,0,7,31,2,11,9,11,14,79,10,2,2,5,25,2,69,6,7,4,1,17,8,10,9,1,11,10,25,9,23,9,0,6,156,12,2,13,6,15,16,8,42,1,1,37,20,0,7,852,479,526,359,140
"2019-08-29T08:00:00.000-0700",93,23,1,26,20,52,2,28,14,4,16,3,21,10,1,27,33,36,10,6,13,226,290,78,362,218,86,28,82,100,149,116,173,224,13,7,108,165,37,272,121,110,70,58,14,345,14,4,16,27,22,18,13,15,9,123,12,7,2,6,12,3,74,9,2,6,3,26,9,19,11,3,14,16,48,29,32,7,5,8,150,24,14,27,11,28,9,26,36,4,7,30,17,3,11,668,501,416,264,152
"2019-08-29T09:00:00.000-0700",285,55,4,53,27,154,8,55,27,25,31,19,20,15,2,29,43,36,20,10,13,808,877,263,929,750,227,66,248,356,536,328,552,631,73,195,303,534,102,807,205,302,287,255,38,955,28,6,64,29,49,70,26,53,18,334,30,21,10,18,18,9,198,8,10,13,13,93,8,29,14,9,37,61,118,87,126,14,17,11,496,80,45,28,36,68,4,36,94,3,13,42,27,5,16,1712,1204,1275,749,511
"2019-08-29T10:00:00.000-0700",377,67,4,50,30,212,25,89,68,32,44,27,27,14,5,49,59,37,11,13,13,1305,1061,414,1300,949,390,63,355,493,711,439,739,828,129,405,452,877,217,996,265,387,435,330,76,1209,55,12,56,43,61,77,29,81,36,386,48,20,6,25,34,13,242,63,23,44,57,222,32,134,46,20,75,115,263,131,236,19,24,28,573,114,60,44,33,89,24,39,121,5,23,57,49,7,18,1628,1431,1576,796,662
"2019-08-29T11:00:00.000-0700",322,46,9,51,26,164,27,95,72,37,35,26,25,12,6,29,38,35,24,12,11,1128,638,300,1016,651,269,49,40,399,593,384,498,688,85,279,326,746,246,749,206,287,317,270,77,925,38,10,64,41,50,69,18,87,32,361,28,21,10,35,24,8,174,65,20,26,53,266,33,146,61,15,69,132,229,161,346,25,33,25,354,121,55,47,21,85,29,50,100,6,30,51,38,9,13,983,954,985,466,518
"2019-08-29T12:00:00.000-0700",432,76,13,63,47,214,36,120,101,42,38,38,33,14,4,43,45,31,17,14,11,1874,1260,593,1582,1228,481,58,48,709,1090,671,1094,1258,204,560,577,1199,379,1274,341,420,512,444,110,1609,68,10,87,58,80,105,33,151,53,480,100,33,11,53,44,13,270,45,31,51,46,390,22,136,48,28,156,232,350,273,504,13,47,42,675,155,97,76,37,97,25,39,139,8,36,85,51,8,21,1969,1811,1989,969,880
"2019-08-29T13:00:00.000-0700",406,56,13,61,30,215,23,115,94,52,47,29,24,11,7,37,44,34,16,19,16,1518,1207,425,1418,1033,473,52,56,578,835,586,861,1042,106,489,431,991,267,1082,305,335,425,346,98,1493,53,11,74,58,75,69,28,103,36,429,91,28,14,32,33,10,236,36,21,34,47,275,14,99,36,11,86,137,252,199,354,8,55,29,596,139,64,47,31,105,38,37,150,15,52,114,42,6,21,1782,1709,1824,923,736
"2019-08-29T14:00:00.000-0700",285,44,12,50,29,137,25,83,75,37,39,22,18,10,5,24,28,34,18,15,15,941,592,270,861,544,227,53,30,252,455,290,442,526,82,251,270,633,143,610,155,220,266,229,82,824,38,6,50,44,38,41,26,60,27,270,49,22,8,27,14,3,114,6,9,11,14,145,3,37,4,14,44,77,137,117,244,6,37,11,267,65,41,27,17,63,12,10,47,3,13,71,33,2,13,925,802,782,382,387
"2019-08-29T15:00:00.000-0700",362,76,11,57,33,171,18,90,67,40,50,22,27,10,11,41,37,31,12,18,10,971,1036,308,1154,794,368,73,254,405,650,386,646,747,86,258,294,619,183,939,200,204,216,245,64,1112,35,21,42,44,81,69,27,69,37,366,77,16,7,34,34,6,158,1,11,8,4,114,1,1,0,4,40,67,126,111,167,4,21,17,557,107,47,32,16,68,23,12,98,1,20,76,40,0,21,1630,1366,1389,674,551
"2019-08-29T16:00:00.000-0700",248,49,6,47,30,115,9,54,30,22,41,23,23,5,8,42,35,23,8,10,13,680,658,238,808,561,222,28,30,245,371,286,427,489,44,219,217,507,115,653,141,149,162,158,55,786,34,9,32,36,44,37,17,38,24,253,55,11,7,27,26,7,124,3,6,6,7,83,3,3,2,13,39,55,129,57,116,8,32,12,386,78,32,30,14,33,15,11,67,2,10,58,25,0,7,1227,1004,1029,598,434
"2019-08-29T17:00:00.000-0700",152,38,6,37,15,75,7,21,26,13,14,5,9,1,2,20,20,19,4,10,10,493,406,130,511,336,142,25,11,128,249,165,250,302,31,11,133,315,105,419,78,81,96,111,24,471,19,7,15,21,24,20,14,25,21,188,29,10,6,23,26,4,53,3,7,1,4,50,5,5,0,0,21,41,64,47,79,9,16,8,204,43,26,16,5,27,7,10,31,0,16,48,21,0,3,707,786,536,280,256
"2019-08-29T18:00:00.000-0700",110,35,2,21,16,48,3,11,14,14,13,2,2,1,3,15,16,17,4,7,8,454,326,103,357,245,117,28,5,100,177,121,215,222,11,5,82,302,89,282,55,43,61,58,19,366,16,0,11,21,19,19,5,22,18,104,20,15,6,17,15,1,67,0,4,3,3,33,4,2,3,2,28,38,44,32,89,4,12,3,167,35,10,10,2,9,5,5,39,0,26,43,17,0,0,662,505,516,272,187
"2019-08-29T19:00:00.000-0700",40,14,0,10,9,16,2,4,13,16,7,0,1,0,1,8,14,8,3,7,7,271,176,64,175,156,47,8,4,51,116,84,147,130,10,2,61,207,54,164,19,16,24,41,11,201,6,0,10,16,6,11,6,12,11,59,5,8,1,2,6,1,48,1,4,1,1,41,3,2,3,2,8,22,11,32,53,4,0,0,77,17,1,7,0,1,4,12,47,1,24,24,6,1,0,410,257,318,160,95
"2019-08-29T20:00:00.000-0700",21,4,1,7,10,9,2,7,7,13,11,1,6,1,2,15,10,11,2,5,5,174,112,50,97,90,23,13,5,34,56,24,83,58,2,1,28,132,30,90,7,10,7,22,6,102,6,0,5,10,3,4,5,7,7,33,5,3,2,5,8,1,29,0,0,0,0,11,1,0,0,0,4,10,5,11,10,4,0,0,57,13,6,2,0,6,1,8,27,0,16,16,8,0,0,212,172,188,94,50
"2019-08-29T21:00:00.000-0700",8,3,0,1,4,1,0,4,6,9,8,3,5,0,1,14,10,8,5,2,1,57,78,15,47,34,16,7,1,11,23,10,27,29,3,0,16,38,10,49,18,9,5,4,5,46,4,0,3,13,3,1,1,8,4,5,2,4,4,2,15,0,16,0,0,0,0,4,1,1,1,1,0,1,2,3,2,1,0,2,35,7,1,3,0,4,3,2,5,0,2,18,7,1,1,117,143,83,41,30
"2019-08-29T22:00:00.000-0700",0,0,0,0,0,0,0,0,2,3,3,0,1,1,1,2,4,2,1,3,1,3,49,4,19,17,11,1,1,3,1,5,5,3,1,0,3,2,1,21,8,2,0,1,2,21,0,1,0,0,1,1,1,0,0,3,5,0,1,1,5,0,8,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,15,3,1,2,0,0,0,2,3,1,1,2,1,0,0,83,70,53,28,11
"2019-08-29T23:00:00.000-0700",0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,2,1,0,1,1,2,23,1,9,8,7,1,0,0,0,3,3,1,1,0,1,1,0,13,2,1,0,1,1,13,0,0,0,1,1,2,0,0,1,5,1,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,1,2,0,0,0,0,3,0,0,1,1,0,0,70,67,39,31,9
"2019-08-30T00:00:00.000-0700",1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,10,2,18,15,3,1,1,2,0,0,6,1,0,0,0,1,0,14,2,1,0,1,1,20,0,0,1,0,0,2,0,1,0,5,1,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,0,0,0,66,49,28,24,9
"2019-08-30T01:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,9,2,1,1,2,0,2,3,1,0,0,0,0,0,9,1,0,0,1,0,12,0,0,1,0,0,1,0,2,0,0,2,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,2,0,0,1,1,0,0,67,42,26,14,5
"2019-08-30T02:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,8,2,8,5,1
"2019-08-30T03:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,1,3,0
"2019-08-30T04:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"2019-08-30T05:00:00.000-0700",0,0,0,0,0,0,0,0,2,1,2,1,0,2,0,1,7,6,3,1,3,3,3,1,0,0,0,0,0,0,0,1,1,3,0,0,0,2,1,0,3,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,14,7,7,2,0
"2019-08-30T06:00:00.000-0700",0,0,0,0,0,0,0,1,2,6,14,1,0,6,3,16,29,25,10,5,8,14,10,4,9,6,1,0,0,1,10,3,4,10,0,2,9,8,3,16,28,18,8,3,10,14,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,3,3,0,0,0,5,3,3,0,0,0,0,3,0,3,5,0,0,7,2,1,3,0,0,0,0,1,0,0,1,0,0,0,39,32,17,5,4
"2019-08-30T07:00:00.000-0700",11,8,0,6,5,6,0,13,8,8,12,9,10,10,1,25,27,29,15,9,18,104,183,36,139,111,50,4,19,41,85,77,93,104,6,5,72,59,13,129,76,78,40,42,21,161,6,0,7,26,3,5,4,10,10,40,7,2,2,3,18,0,33,1,3,2,0,17,4,13,1,0,3,5,31,7,15,11,1,3,93,12,10,10,5,10,3,2,17,0,0,22,20,0,4,438,273,226,146,75
"2019-08-30T08:00:00.000-0700",73,20,3,24,13,26,2,26,15,13,21,7,9,12,3,23,25,18,9,3,11,284,420,95,399,299,94,19,122,122,203,180,221,277,14,5,149,180,29,324,106,123,80,84,14,449,16,3,17,21,14,21,10,21,9,150,32,5,1,9,13,7,87,17,5,6,13,33,3,112,2,1,13,13,108,21,34,10,3,7,223,32,13,16,14,26,4,7,36,0,5,30,16,3,7,970,623,596,349,198
"2019-08-30T09:00:00.000-0700",152,26,1,30,18,68,15,67,35,22,39,20,8,18,3,36,32,32,20,9,15,669,747,199,732,604,230,51,199,264,500,294,445,475,84,245,252,500,88,535,159,252,208,160,23,926,20,4,44,28,27,36,10,44,20,247,42,10,3,14,17,12,154,19,11,17,22,48,7,98,0,6,20,25,119,36,83,14,3,14,398,66,33,17,19,58,7,12,75,1,8,38,11,0,13,1231,827,1049,515,378
"2019-08-30T10:00:00.000-0700",226,44,7,35,22,88,23,86,65,37,51,26,18,11,3,47,55,43,22,8,18,1058,790,312,937,659,347,82,273,316,519,332,605,639,90,291,301,742,190,647,215,275,310,236,47,939,43,10,57,43,64,49,22,63,27,346,66,18,6,26,28,11,166,0,11,5,2,106,1,3,0,8,41,44,85,57,147,9,7,20,464,82,49,28,22,66,14,14,77,3,12,58,30,2,19,1437,1041,1223,621,481
"2019-08-30T11:00:00.000-0700",265,52,5,45,19,99,16,96,65,45,42,25,22,11,5,42,55,35,19,15,18,1222,846,374,1011,827,361,99,200,442,707,461,675,777,64,36,342,783,245,762,219,294,318,255,29,1120,46,10,62,45,52,52,20,94,27,354,70,23,3,20,25,11,166,5,27,4,4,146,6,3,3,8,75,94,68,115,251,10,5,14,530,76,49,26,18,66,9,20,84,1,22,58,38,1,14,1377,1088,1246,634,554
"2019-08-30T12:00:00.000-0700",239,41,6,48,34,94,19,106,74,37,53,34,22,13,8,39,41,36,16,9,11,1303,807,381,1002,743,296,76,148,370,719,503,605,852,74,41,326,817,275,806,236,298,359,284,41,1107,54,10,65,54,68,54,35,94,28,340,80,18,8,21,31,16,207,0,18,4,0,154,10,0,0,17,88,126,77,148,308,10,7,20,452,81,37,32,31,73,6,19,121,1,27,70,42,1,14,1518,1139,1271,586,527
"2019-08-30T13:00:00.000-0700",251,36,4,43,29,96,22,90,83,36,44,24,19,22,4,41,45,29,11,5,8,1082,668,309,849,636,307,76,117,308,560,397,534,673,96,200,259,692,230,617,162,235,268,232,31,853,35,9,41,43,50,58,24,59,36,269,62,12,10,28,22,11,135,0,22,2,3,129,1,0,1,7,55,64,68,85,200,8,9,13,384,66,35,24,20,48,18,9,70,1,14,49,39,0,12,1377,960,1074,512,440
"2019-08-30T14:00:00.000-0700",202,45,5,44,34,65,16,86,67,36,54,26,19,23,7,46,57,42,20,18,22,662,463,211,731,487,197,70,135,233,385,253,373,438,36,193,154,389,100,488,137,134,157,132,26,627,36,12,30,50,40,41,26,42,29,252,44,14,8,19,18,14,113,1,13,3,3,95,7,0,0,8,47,51,51,47,117,7,5,18,308,65,37,29,17,48,19,4,54,2,11,71,36,1,15,1020,783,850,416,382
"2019-08-30T15:00:00.000-0700",162,42,2,39,38,61,17,86,102,35,49,19,21,7,5,39,45,34,8,13,12,611,333,164,504,335,116,41,106,144,268,131,278,290,85,395,149,415,91,359,97,116,118,88,21,487,23,10,28,42,29,31,17,23,19,187,22,10,8,14,25,7,102,2,8,4,0,52,2,0,3,11,39,50,45,41,69,9,2,8,204,37,22,16,9,33,15,4,58,2,9,53,35,1,10,664,582,560,302,264
"2019-08-30T16:00:00.000-0700",101,23,4,24,18,39,9,38,68,21,25,17,11,4,2,24,32,16,4,8,6,419,258,114,373,245,94,36,12,95,193,118,211,215,30,197,102,288,68,282,53,68,86,60,11,361,25,4,17,28,28,28,20,24,15,144,26,8,6,12,10,16,86,1,12,2,4,46,2,3,0,9,31,54,30,44,47,7,3,14,179,23,23,8,6,29,9,6,45,0,17,35,20,0,4,470,499,378,220,189
"2019-08-30T17:00:00.000-0700",48,11,0,13,17,15,4,15,37,18,12,9,8,1,3,20,20,16,4,3,2,277,139,70,199,117,50,17,6,51,107,57,113,120,6,2,64,194,46,155,35,43,42,39,17,197,5,0,8,23,6,14,6,5,12,72,8,1,4,4,18,4,27,0,6,1,1,21,3,3,0,0,9,30,17,21,13,3,2,0,96,6,4,1,2,4,6,0,9,0,0,31,11,1,1,306,318,224,118,83
"2019-08-30T18:00:00.000-0700",22,6,0,8,10,4,0,7,7,3,7,4,1,5,4,12,16,15,6,11,12,245,120,52,122,102,47,15,4,43,64,37,72,81,7,2,52,173,48,134,24,26,26,32,7,127,12,0,6,26,3,2,6,12,13,29,10,4,4,8,23,1,17,2,2,1,0,10,1,1,1,1,4,15,4,9,3,4,1,1,63,3,4,3,1,2,2,1,10,0,0,26,17,1,1,224,248,183,101,72
"2019-08-30T19:00:00.000-0700",0,0,0,0,0,0,1,2,8,3,3,1,1,1,1,10,8,9,2,0,2,250,89,49,94,79,42,0,0,27,59,31,67,77,15,73,57,181,48,122,12,22,33,32,7,112,2,0,2,1,2,1,2,8,3,7,5,1,2,4,3,0,10,1,2,2,2,7,2,2,2,0,4,6,7,5,5,3,0,0,49,3,2,2,0,1,0,2,9,2,2,2,2,0,0,178,176,136,67,53
"2019-08-30T20:00:00.000-0700",1,0,0,1,1,0,0,3,3,2,6,2,4,2,3,7,10,11,4,7,8,155,57,34,58,48,20,0,0,20,39,29,45,39,7,82,29,90,41,75,17,9,18,12,6,71,4,0,2,0,0,0,0,2,1,3,2,2,1,1,3,1,13,0,2,0,0,6,0,0,0,1,1,4,6,7,2,3,0,0,33,3,1,1,2,1,2,0,5,0,0,3,1,0,1,103,109,105,58,31
"2019-08-30T21:00:00.000-0700",0,0,0,0,0,0,1,2,5,2,1,0,1,0,0,3,3,2,1,0,0,45,36,7,18,21,13,1,0,7,15,11,15,10,4,69,9,23,9,40,5,5,2,3,3,28,0,0,1,0,1,1,0,2,1,2,1,1,2,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,20,0,2,1,1,2,0,0,5,2,0,4,0,0,2,63,61,60,40,12
"2019-08-30T22:00:00.000-0700",1,0,0,1,0,0,0,0,2,2,3,0,1,0,1,4,3,4,1,2,3,34,32,7,21,17,14,1,1,13,23,7,19,13,2,63,20,35,1,26,5,6,3,5,2,37,0,0,1,1,2,0,1,1,2,2,3,0,1,2,1,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,15,0,1,1,0,2,0,0,4,0,0,1,1,0,0,82,70,61,31,14
"2019-08-30T23:00:00.000-0700",1,0,0,0,0,0,0,1,3,2,2,2,1,0,1,2,2,2,0,0,1,1,21,1,9,11,9,2,1,2,1,2,3,1,0,1,2,0,0,8,3,1,1,1,1,13,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,1,0,1,3,0,0,3,0,0,1,1,0,1,47,27,34,24,6
"2019-08-31T00:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,7,8,5,0,1,0,0,0,1,1,0,0,0,0,0,14,1,1,0,1,0,16,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,1,2,0,1,1,0,3,0,0,0,0,0,1,42,37,31,20,4
"2019-08-31T01:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,9,20,10,3
"2019-08-31T02:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,1,0,0,0,0,0,0,0,1,2,3,5,4,0
"2019-08-31T03:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,4,0,2,1,0
"2019-08-31T04:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0
"2019-08-31T05:00:00.000-0700",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,1,5,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,5,5,1
"2019-08-31T06:00:00.000-0700",0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,3,2,2,1,0,0,1,5,1,1,1,2,0,0,0,0,2,1,0,0,0,1,0,0,2,1,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0,0,1,12,6,6,9,1
"2019-08-31T07:00:00.000-0700",0,0,0,0,0,0,0,1,2,4,5,2,0,1,2,7,9,5,5,1,0,9,15,0,5,5,1,0,0,1,2,4,1,2,0,0,2,1,0,10,10,7,1,1,4,10,0,0,0,1,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,2,0,0,2,0,0,0,0,0,1,34,23,19,11,2
"2019-08-31T08:00:00.000-0700",0,0,0,0,0,0,0,0,2,4,3,0,1,2,5,7,15,8,3,2,2,15,23,2,12,14,3,0,0,4,9,4,5,7,0,0,16,8,1,8,9,21,6,4,2,10,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,9,0,0,0,0,2,1,2,2,0,0,3,0,0,0,19,28,12,3,5
"2019-08-31T09:00:00.000-0700",9,3,0,4,7,4,1,5,5,7,6,1,1,3,4,10,18,11,9,3,4,37,25,15,44,22,8,1,2,11,19,16,10,12,0,2,27,23,4,49,18,36,15,14,1,30,4,0,3,15,0,0,3,6,4,4,0,2,2,2,8,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,1,0,1,1,1,1,1,2,0,0,14,11,0,1,59,75,23,16,14
"2019-08-31T10:00:00.000-0700",26,7,0,10,10,10,0,3,3,6,7,2,2,4,4,15,23,18,11,4,6,77,45,30,95,34,11,12,3,18,33,11,34,32,1,0,49,61,10,65,22,50,26,19,7,53,2,0,3,5,3,15,2,4,0,17,3,1,2,0,6,0,6,1,1,0,1,3,2,2,1,0,1,1,1,3,2,2,0,2,28,0,0,0,1,2,1,2,3,1,0,11,4,1,0,86,89,58,32,25
"2019-08-31T11:00:00.000-0700",27,10,0,11,8,10,1,2,4,6,6,2,1,4,3,12,17,14,8,3,1,164,63,33,123,67,15,11,5,20,38,28,55,49,2,5,66,124,16,89,21,66,36,29,9,75,3,0,1,4,5,5,3,4,2,16,2,0,3,1,3,1,9,0,2,0,0,3,1,1,0,0,4,12,8,3,2,1,1,2,34,3,0,5,1,4,1,1,4,0,1,15,5,0,0,116,140,95,31,37
