"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155B,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,411,412US,441,442,445,452,C200WW,C300WW,C400NE,MallStage,ODNorth,ODSE,ODSW,P100W
"2020-08-07T23:00:00.000-0700",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,3,3,2
"2020-08-08T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0
"2020-08-08T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
"2020-08-08T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0
"2020-08-08T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
"2020-08-08T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0
"2020-08-08T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,0
"2020-08-08T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,14,10,15,5,2
"2020-08-08T07:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,14,9,15,9,1
"2020-08-08T08:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,5,1,0,0,1,0,2,4,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,14,9,20,11,1
"2020-08-08T09:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,5,2,0,0,1,0,5,2,0,0,0,0,0,0,6,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,1,0,0,1,4,0,1,0,0,0,15,17,17,6,7
"2020-08-08T10:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,0,0,0,1,0,2,2,2,0,0,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,3,0,1,0,0,0,10,10,11,7,5
"2020-08-08T11:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,3,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,4,0,3
"2020-08-08T12:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,8,1,2,0,1,0,0,2,0,0,1,1,0,0,0,1,0,5,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,6,12,13,6,3
"2020-08-08T13:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,1,0,1,1,6,1,7,4,1,0,0,1,0,2,0,1,0,0,0,1,1,8,3,1,0,0,2,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,1,1,1,1,0,0,0,4,13,14,6,4
"2020-08-08T14:00:00.000-0700",0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,2,1,5,3,0,0,0,1,0,2,0,1,0,0,1,1,0,2,1,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,7,4,3,1
"2020-08-08T15:00:00.000-0700",2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,3,1,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,1,2
"2020-08-08T16:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,5,2,3,5,1,0,0,2,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1,8,2,3
"2020-08-08T17:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,3,1,5,4,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,3,3
"2020-08-08T18:00:00.000-0700",0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,7,2,2,3,1,0,0,1,1,2,1,0,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,10,6,13,6,2
"2020-08-08T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,29,2,11,13,4,0,0,2,0,2,5,1,0,0,0,1,0,11,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,41,27,44,22,10
"2020-08-08T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,15,0,6,5,2,0,0,2,0,1,4,1,0,0,0,1,0,4,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,1,0,0,0,0,5,0,0,0,0,0,33,24,35,20,5
"2020-08-08T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,5,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,17,12,22,11,3
"2020-08-08T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,3,0,0,0,3,0,2,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,8,10,14,6,5
"2020-08-08T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,4,5,2,2
"2020-08-09T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5,3,3,2
"2020-08-09T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
"2020-08-09T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1
"2020-08-09T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-09T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020-08-09T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"2020-08-09T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,7,4,2
"2020-08-09T07:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,3,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,11,8,13,14,4
"2020-08-09T08:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0,0,0,0,0,0,1,0,0,7,7,7,1,2
"2020-08-09T09:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,0,1,0,0,0,9,9,11,6,2
"2020-08-09T10:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,5,8,8,6,2
"2020-08-09T11:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,3,2,3,4,3,0,0,1,0,4,3,1,0,0,0,0,0,4,6,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,11,13,10,5,3
"2020-08-09T12:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3,6,7,2
"2020-08-09T13:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,4,0,3,3,1,0,0,1,0,1,0,0,0,0,1,1,0,4,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,3,5,3,4,2
"2020-08-09T14:00:00.000-0700",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,2,2
"2020-08-09T15:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,8,5,0
"2020-08-09T16:00:00.000-0700",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,8,6,1,2
"2020-08-09T17:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,5,0,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,3,2
"2020-08-09T18:00:00.000-0700",0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,10,0,6,4,1,0,0,2,1,5,4,2,0,0,1,0,0,5,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,14,16,17,10,4
"2020-08-09T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,5,14,9,0,0,2,0,6,3,3,0,0,0,0,0,4,4,1,0,0,0,3,0,0,1,0,0,0,0,1,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,0,6,0,0,0,0,0,44,20,43,18,3
"2020-08-09T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,11,6,0,0,2,0,6,6,1,0,0,0,0,0,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,1,0,0,0,0,4,0,0,0,0,0,36,18,40,27,7
"2020-08-09T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,15,15,21,13,2
"2020-08-09T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,2
"2020-08-09T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,6,7,8,4,0
"2020-08-10T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,5,1,0,0
"2020-08-10T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"2020-08-10T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"2020-08-10T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0
"2020-08-10T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,2,2,0
"2020-08-10T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,11,0,3,6,0,0,0,2,0,1,1,4,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,10,12,11,6,3
"2020-08-10T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,3,6,1,1,6,0,1,6,5,4,3,1,1,2,13,0,6,7,1,0,0,1,0,5,3,2,0,0,2,1,0,5,8,5,1,1,0,2,1,0,1,1,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,0,0,3,0,0,1,0,0,21,31,25,14,7
"2020-08-10T07:00:00.000-0700",7,4,0,3,3,3,0,2,0,6,16,0,4,4,2,4,18,10,14,7,3,4,14,16,4,18,6,3,4,1,1,5,6,6,6,1,1,9,5,2,14,19,10,2,3,5,3,3,0,3,9,4,4,4,3,4,4,1,1,0,4,9,0,0,0,1,0,0,1,2,2,0,0,1,1,2,6,2,1,0,2,1,9,1,1,2,2,0,1,4,1,0,13,8,0,32,53,24,13,13
"2020-08-10T08:00:00.000-0700",12,6,0,10,10,9,2,6,5,11,23,1,6,10,4,7,24,16,15,6,7,7,17,18,6,26,9,4,7,6,7,9,3,6,6,1,3,3,5,3,14,18,12,2,4,3,2,2,0,1,10,6,6,4,1,0,8,3,2,0,3,6,1,1,1,1,0,0,4,1,1,2,0,3,2,1,3,4,3,1,2,1,14,1,2,2,1,2,1,4,1,1,14,8,0,31,43,27,9,10
"2020-08-10T09:00:00.000-0700",13,7,0,13,8,5,0,6,2,4,17,4,7,8,2,6,19,17,19,10,5,8,15,15,5,38,12,4,7,8,7,11,6,4,9,1,2,9,9,0,34,20,13,2,6,7,3,3,2,0,12,6,4,5,2,7,15,2,2,0,4,4,5,0,1,1,2,0,7,3,2,4,2,6,1,6,2,4,1,2,2,1,7,2,2,3,1,1,1,3,0,0,13,10,0,27,53,29,14,19
"2020-08-10T10:00:00.000-0700",18,11,0,16,8,6,3,7,4,9,10,3,4,13,3,7,17,17,19,8,8,7,15,23,12,41,17,3,5,4,10,14,8,11,6,1,2,7,6,2,38,21,12,4,5,7,6,4,5,4,10,7,7,6,3,6,9,5,4,0,7,3,4,5,0,1,1,1,6,0,2,1,0,5,1,9,1,5,5,1,1,3,12,4,3,2,0,1,4,5,0,1,9,11,0,26,45,25,16,28
"2020-08-10T11:00:00.000-0700",13,9,0,10,7,5,2,5,4,9,11,3,11,6,0,3,18,10,14,6,3,3,14,15,8,41,13,3,8,5,8,11,13,8,10,3,3,7,11,0,31,18,16,1,5,3,5,1,1,3,10,5,8,6,4,5,11,3,0,0,4,2,3,1,0,1,0,2,4,2,1,0,1,5,2,3,3,3,4,1,2,2,5,2,3,2,2,0,1,0,0,0,11,8,0,24,33,19,10,19
"2020-08-10T12:00:00.000-0700",15,6,3,9,8,3,0,4,2,7,9,0,6,9,4,4,15,9,12,6,5,0,11,13,6,44,9,1,5,5,4,7,10,2,11,2,2,5,7,0,31,13,10,1,4,9,7,4,3,7,12,7,10,7,6,4,19,5,3,3,7,4,3,1,5,2,3,2,5,2,2,4,1,5,2,5,5,4,6,1,3,2,14,2,2,2,1,0,5,4,3,3,12,6,1,18,54,17,11,26
